Id_Entidad;NIT:cv;Nombre;Depto;Municipio;Consecutivo
216005660;890984376:5;San Luis - Antioquia;05;660;03361
216008560;890116278:9;Ponedera;08;560;03187
216013160;800253526:1;Cantagallo;13;160;00303
216013760;800035677:9;Soplaviento;13;760;03486
216015660;891801282:0;San Eduardo;15;660;03331
216018460;800067452:6;Milán;18;460;02982
216018860;800050407:1;Valparaíso - Caquetá;18;860;03725
216019760;891501277:6;Sotará (Paispamba);19;760;03493
216020060;892301130:8;Bosconia;20;060;00224
216023660;800096777:8;Sahagún;23;660;03297
216025260;832002318:4;El Rosal;25;260;02035
216027160;818001202:3;Cértegui;27;160;00376
216027660;891680080:9;San José del Palmar;27;660;03350
216041660;891180180:1;Saladoblanco;41;660;03298
216044560;892115024:8;Manaure;44;560;02947
216047460;819003849:0;Nueva Granada;47;460;03054
216047660;819003224:8;Sabanas de San Ángel;47;660;03292
216047960;819003760:4;Zapayán;47;960;03773
216052260;800099084:6;El Tambo - Nariño;52;260;02039
216052560;800037232:4;Potosí;52;560;03191
216054660;890501549:0;Salazar de las Palmas;54;660;03301
216068160;890204699:3;Cepitá;68;160;00371
216086760;800102906:8;Santiago - Putumayo;86;760;03421
216105361;890982278:2;Ituango;05;361;02822
216105761;890981080:7;Sopetrán;05;761;03485
216105861;890980764:1;Venecia - Antioquia;05;861;03729
216115761;800029826:5;Somondoco;15;761;03483
216115861;891800986:2;Ventaquemada;15;861;03731
216127361;891680067:2;Istmina;27;361;02820
216147161;891780042:8;Cerro de San Antonio;47;161;00375
216154261;800039803:9;El Zulia;54;261;02041
216168861;890205677:6;Vélez;68;861;03727
216173461;800010350:8;Murillo;73;461;03032
216173861;800100144:3;Venadillo;73;861;03728
216197161;832000605:4;Carurú;97;161;00320
216213062;806004900:6;Arroyohondo;13;062;00099
216215162;891857805:3;Cerinza;15;162;00373
216215362;891856077:3;Iza;15;362;02823
216215762;800019277:9;Sora;15;762;03488
216217662;890801149:5;Samaná;17;662;03306
216223162;800096744:5;Cereté;23;162;00372
216225662;899999422:4;San Juan de Río Seco;25;662;03355
216225862;899999448:5;Vergara;25;862;03732
216268162;890209889:9;Cerrito;68;162;00374
216285162;891857824:3;Monterrey;85;162;03016
216315763;891801061:1;Sotaquirá;15;763;03492
216373563;890702038:1;Prado;73;563;03193
216376563;891380115:0;Pradera;76;563;03192
216376863;891901155:2;Versalles;76;863;03733
216385263;800099429:3;Pore;85;263;03189
216405264;890982068:2;Entrerríos;05;264;02205
216405364;890982294:0;Jardín;05;364;02826
216405664;890983922:2;San Pedro de los Milagros;05;664;03381
216415464;891855735:7;Mongua;15;464;03007
216415664;800083233:7;San José de Pare;15;664;03347
216415764;800015909:7;Soracá;15;764;03489
216419364;891501047:9;Jambaló;19;364;02824
216423464;800096762:8;Momil;23;464;03006
216468264;890205114:1;Encino;68;264;02200
216468464;890205632:5;Mogotes;68;464;03004
216476364;890399046:0;Jamundí;76;364;02825
216488564;800103021:1;Providencia;88;564;03201
216505665;890983814:5;San Pedro de Urabá;05;665;03382
216517665;810001998:8;San José - Caldas;17;665;03342
216552565;800222498:9;Providencia - Nariño;52;565;03202
216570265;800061313:3;Guaranda;70;265;02403
216581065;892099494:7;Arauquita;81;065;00078
216586865;800102912:2;Valle del Guamuez (La Hormiga);86;865;03722
216605266;890907106:5;Envigado;05;266;02206
216615466;891856555:2;Monguí;15;466;03008
216623466;800096763:5;Montelíbano;23;466;03012
216668266;890209666:3;Enciso;68;266;02201
216697666;832000219:4;Taraira;97;666;03533
216705467;890981115:6;Montebello;05;467;03010
216705667;890982123:1;San Rafael;05;667;03384
216713667;800043486:2;San Martín de Loba;13;667;03368
216715367;891801376:4;Jenesano;15;367;02828
216715667;891802151:9;San Luis de Gaceno;15;667;03363
216717867;890801151:0;Victoria;17;867;03736
216725867;899999709:2;Vianí;25;867;03735
216768167;890205063:4;Charalá;68;167;00382
216768867;890210951:1;Vetas;68;867;03734
216773067;800100049:1;Ataco;73;067;00162
216805368;890981069:5;Jericó - Antioquia;05;368;02829
216813268;806001439:8;El Peñón - Bolívar;13;268;02025
216813468;890480643:3;Santa Cruz de Mompóx;13;468;03401
216815368;891856593:2;Jericó - Boyacá;15;368;02830
216823068;800096737:3;Ayapel;23;068;00168
216823168;800096750:1;Chimá - Córdoba;23;168;00386
216825168;899999400:2;Chaguaní;25;168;00378
216825368;800004018:2;Jerusalén;25;368;02831
216841668;891180056:6;San Agustín;41;668;03309
216847268;819000925:9;El Retén;47;268;02031
216850568;800079035:1;Puerto Gaitán;50;568;03218
216868368;890210946:2;Jesús María;68;368;02832
216868468;890205326:6;Molagavita;68;468;03005
216873168;800100053:1;Chaparral;73;168;00381
216873268;890702027:0;El Espinal;73;268;02015
216886568;891200461:3;Puerto Asís;86;568;03210
216915469;800099662:3;Moniquirá;15;469;03009
216925269;899999328:1;Facatativá;25;269;02214
216925769;899999314:7;Subachoque;25;769;03500
216968169;890206724:9;Charta;68;169;00383
216968669;890207022:1;San Andrés - Santander;68;669;03311
216976869;800243022:7;Vijes;76;869;03738
216986569;800229887:2;Puerto Caicedo;86;569;03213
217005670;890980850:7;San Roque;05;670;03385
217008770;890116159:0;Suán;08;770;03496
217013670;890480203:6;San Pablo - Bolívar;13;670;03375
217020570;824001624:1;Pueblo Bello;20;570;03203
217020770;892301093:3;San Martín - Cesar;20;770;03366
217023570;800096766:7;Pueblo Nuevo;23;570;03204
217023670;800075231:9;San Andrés de Sotavento;23;670;03313
217041770;891180191:2;Suaza;41;770;03499
217047170;800071934:1;Chivolo;47;170;00403
217047570;891703045:1;Puebloviejo;47;570;03207
217050270;800255443:6;El Dorado;50;270;02013
217050370;800128428:1;La Uribe;50;370;02888
217054670;800099260:6;San Calixto;54;670;03323
217063470;890000858:1;Montenegro;63;470;03013
217066170;800099310:6;Dosquebradas;66;170;00620
217068370;800124166:9;Jordán;68;370;02833
217068770;890204985:5;Suaita;68;770;03495
217070670;892280055:1;Sampués;70;670;03308
217073270;800100054:9;Falán;73;270;02215
217073770;890700978:0;Suárez - Tolima;73;770;03498
217073870;800100145:0;Villahermosa;73;873;03744
217076670;800100526:3;San Pedro - Valle del Cauca;76;670;03379
217125871;899999447:8;Villagómez;25;871;03743
217154871;890501981:1;Villacaro;54;871;03741
217168271;890209640:2;Florián;68;271;02235
217170771;892280061:6;Sucre - Sucre;70;771;03503
217173671;800100140:4;Saldaña;73;671;03302
217186571;800222489:2;Puerto Guzmán;86;571;03219
217205172;890980998:8;Chigorodó;05;172;00385
217208372;800069901:0;Juan de Acosta;08;372;02834
217215172;891801357:4;Chinavita;15;172;00390
217215272;891856288:0;Firavitoba;15;272;02229
217215572;891800466:4;Puerto Boyacá;15;572;03212
217217272;890801144:9;Filadelfia;17;272;02225
217223672;800096781:8;San Antero;23;672;03314
217225372;800094705:9;Junín;25;372;02836
217225572;899999413:8;Puerto Salgar;25;572;03231
217225772;899999430:3;Suesca;25;772;03504
217227372;891680402:7;Juradó;27;372;02849
217241872;891180187:2;Villavieja;41;872;03754
217254172;890503106:0;Chinácota;54;172;00389
217263272;890001339:5;Filandia;63;272;02226
217266572;891480031:1;Pueblo Rico - Risaralda;66;572;03205
217268572;890209299:3;Puente Nacional;68;572;03208
217268872;890206250:1;Villanueva - Santander;68;872;03749
217305873;800020665:5;Vigía del Fuerte;05;873;03737
217308573;800094386:2;Puerto Colombia;08;573;03215
217313473;890480431:9;Morales - Bolívar;13;473;03018
217313673;890480069:5;Santa Catalina - Bolívar;13;673;03399
217313873;890481192:8;Villanueva - Bolívar;13;873;03746
217315673;891857821:1;San Mateo;15;673;03369
217317873;890801152:8;Villamaría;17;873;03745
217319473;891500982:6;Morales - Cauca;19;473;03019
217319573;891500580:9;Puerto Tejada;19;573;03233
217325473;899999342:3;Mosquera - Cundinamarca;25;473;03022
217325873;899999445:3;Villapinzón;25;873;03750
217327073;891680055:4;Bagadó;27;073;00169
217350573;892099325:0;Puerto López;50;573;03224
217352473;800099111:7;Mosquera - Nariño;52;473;03023
217352573;800099118:8;Puerres;52;573;03209
217354673;890501876:4;San Cayetano - Norte de Santander;54;673;03328
217368573;800060525:3;Puerto Parra;68;573;03227
217368673;890210227:5;San Benito;68;673;03318
217368773;890210883:7;Sucre - Santander;68;773;03502
217370473;892201296:2;Morroa;70;473;03021
217373873;800100147:5;Villarrica - Tolima;73;873;03752
217386573;891200513:8;Puerto Leguízamo;86;573;03221
217399773;842000017:1;Cumaribo;99;773;00550
217405674;890982506:7;San Vicente;05;674;03389
217413074;800015991:1;Barranco de Loba;13;074;00189
217415774;891856472:1;Susacón;15;774;03520
217417174;890801133:8;Chinchiná;17;174;00391
217423574;800096770:7;Puerto Escondido;23;574;03217
217444874;892115198:0;Villanueva - Guajira;44;874;03748
217454174;890501422:4;Chitagá;54;174;00400
217454874;890503373:0;Villa del Rosario;54;874;03740
217505475;890984882:0;Murindó;05;475;03033
217508675;800019254:1;Santa Lucía;08;675;03404
217519075;891500869:1;Balboa - Cauca;19;075;00172
217520175;892300815:1;Chimichagua;20;175;00388
217523675;800096804:9;San Bernardo del Viento;23;675;03322
217525175;899999172:8;Chía;25;175;00384
217525875;899999312:2;Villeta;25;875;03756
217527075;891680395:3;Bahía Solano - Ciudad Mutis;27;075;00170
217547675;891780053:9;Salamina - Magdalena;47;675;03300
217566075;890801143:1;Balboa - Risaralda;66;075;00173
217568575;890201190:3;Puerto Wilches;68;575;03235
217573275;800100055:6;Flandes;73;275;02231
217573675;800100141:1;San Antonio;73;675;03315
217576275;800100519:1;Florida;76;275;02236
217605376;890981207:5;La Ceja del Tambo;05;376;02855
217605576;890981105:2;Pueblorrico - Antioquia;05;576;03206
217615176;891800475:0;Chiquinquirá;15;176;00395
217615276;800026368:1;Floresta;15;276;02234
217615476;891801994:6;Motavita;15;476;03024
217615676;891801286:1;San Miguel de Sema;15;676;03373
217615776;800030988:1;Sutamarchán;15;776;03521
217641676;891180076:3;Santa María - Huila;41;676;03406
217668176;890206290:4;Chima - Santander;68;176;00387
217668276;890205176:8;Floridablanca;68;276;02237
217715377;800099206:8;Labranzagrande;15;377;02896
217717777;890801150:3;Supía;17;777;03516
217717877;800090833:5;Viterbo;17;877;03760
217725377;899999712:5;La Calera;25;377;02853
217725777;899999398:5;Supatá;25;777;03505
217727077;800095589:5;Bajo Baudó - Pizarro;27;077;00171
217750577;892099309:2;Puerto Lleras;50;577;03223
217754377;890503680:7;Labateca;54;377;02895
217768077;890206033:8;Barbosa - Santander;68;077;00184
217768377;890210617:4;La Belleza;68;377;02852
217776377;800100521:7;La Cumbre;76;377;02858
217808078;890112371:8;Baranoa;08;078;00180
217815778;800028576:4;Sutatenza;15;778;03523
217820178;800096585:0;Chiriguaná;20;178;00397
217823678;800075537:7;San Carlos - Córdoba;23;678;03325
217825178;899999467:5;Chipaque;25;178;00393
217825878;890680142:3;Viotá;25;878;03757
217841078;891180183:3;Baraya;41;078;00181
217841378;891180205:7;La Argentina;41;378;02851
217844078;800099223:3;Barrancas;44;078;00188
217844378;800255101:2;Hato Nuevo;44;378;02422
217852378;800099098:9;La Cruz;52;378;02857
217852678;800099136:0;Samaniego;52;678;03307
217870678;892280054:4;San Benito Abad;70;678;03319
217873678;890700842:8;San Luis - Tolima;73;678;03362
217905079;890980445:7;Barbosa - Antioquia;05;079;00183
217905579;890980049:3;Puerto Berrío;05;579;03211
217905679;890980344:1;Santa Bárbara - Antioquia;05;679;03396
217915879;891801347:0;Viracachá;15;879;03758
217918479;800095773:4;Morelia;18;479;03020
217923079;800096739:8;Buenavista - Córdoba;23;079;00232
217925279;899999364:5;Fómeque;25;279;02239
217925779;899999700:7;Susa;25;779;03519
217944279;892170008:3;Fonseca;44;279;02340
217952079;800099061:7;Barbacoas;52;079;00182
217968079;890210932:1;Barichara;68;079;00185
217968179;890208098:5;Chipatá;68;179;00394
217968679;800099824:1;San Gil;68;679;03337
217985279;800103661:3;Recetor;85;279;03253
218005380;890980782:4;La Estrella;05;380;02861
218005480;890980950:5;Mutatá;05;480;03034
218013580;806001274:1;Regidor;13;580;03256
218013780;800095530:1;Talaigua Nuevo;13;780;03526
218015180;800074859:9;Chiscas;15;180;00398
218015380;800099665:5;La Capilla;15;380;02854
218015480;800077808:7;Muzo;15;480;03036
218015580;800029513:5;Quípama;15;580;03247
218017380;890801130:6;La Dorada;17;380;02859
218019780;800117687:5;Suárez - Cauca;19;780;03497
218023580;800096772:1;Puerto Libertador;23;580;03222
218025580;800085612:4;Pulí;25;580;03236
218027580;818001203:0;Rio Iró;27;580;03269
218047980;819003297:5;Zona Bananera;47;980;03779
218050680;800098203:1;San Carlos de Guaroa;50;680;03326
218052480;814003734:4;Nariño - Nariño;52;480;03039
218054480;890503233:8;Mutiscua;54;480;03035
218054680;800099262:0;Santiago - Norte de Santander;54;680;03420
218068780;890205051:6;Suratá;68;780;03518
218115681;891801369:2;San Pablo de Borbur;15;681;03377
218125181;899999414:5;Choachí;25;181;00405
218125281;899999420:1;Fosca;25;281;02342
218125781;899999476:1;Sutatausa;25;781;03522
218152381;800099100:6;La Florida;52;381;02862
218168081;890201900:6;Barrancabermeja;68;081;00187
218205282;890980848:1;Fredonia;05;282;02344
218223182;800096753:1;Chinú;23;182;00392
218266682;891480033:4;Santa Rosa de Cabal;66;682;03409
218268682;890208676:2;San Joaquín;68;682;03341
218305483;890982566:9;Nariño - Antioquia;05;483;03037
218313683;890481343:3;Santa Rosa Norte;13;683;03413
218315183;891801962:0;Chita;15;183;00399
218320383;800096599:3;La Gloria;20;383;02863
218325183;899999357:3;Chocontá;25;183;00406
218325483;890680390:3;Nariño - Cundinamarca;25;483;03038
218341483;891102844:0;Nátaga;41;483;03040
218350683;800098205:6;San Juan de Arama;50;683;03352
218352083;800035482:1;Belén - Nariño;52;083;00195
218352683;800099138:5;Sandoná;52;683;03393
218366383;891480026:2;La Celia;66;383;02856
218373283;800100056:3;Fresno;73;283;02345
218373483;800100134:1;Natagaima;73;483;03041
218405284;890983706:8;Frontino;05;284;02348
218468684;890204890:4;San José de Miranda;68;684;03346
218505585;890981000:8;Puerto Nare (La Magdalena);05;585;03225
218505885;890980964:8;Yalí;05;885;03764
218508685;800116284:6;Santo Tomás;08;685;03426
218515185;800034476:0;Chitaraque;15;185;00401
218518785;800095788:4;Solita;18;785;03482
218519585;891500721:0;Puracé (Coconuco);19;585;03238
218519785;817003440:5;Sucre - Cauca;19;785;03501
218525785;899999443:9;Tabio;25;785;03524
218525885;800094776:1;Yacopí;25;885;03761
218541885;800097180:6;Yaguará;41;885;03763
218552385;800149894:0;La Llanada;52;385;02866
218552585;800099122:8;Pupiales;52;585;03237
218552685;800193031:8;San Bernardo - Nariño;52;685;03321
218552885;800099153:6;Yacuanquer;52;885;03762
218554385;800245021:9;La Esperanza;54;385;02860
218568385;890210704:7;Landázuri;68;385;02897
218573585;890701077:4;Purificación;73;585;03239
218586885;800054249:0;Villagarzón (Villa Amazónica);86;885;03742
218605086;890981880:2;Belmira;05;086;00199
218605686;890981554:6;Santa Rosa de Osos;05;686;03410
218615686;800020733:8;Santana;15;686;03418
218617486;890801135:2;Neira;17;486;03044
218623586;800079162:7;Purísima;23;586;03240
218623686;800096805:6;San Pelayo;23;686;03383
218625086;800094624:0;Beltrán;25;086;00200
218625286;899999433:5;Funza;25;286;02356
218625386;890680026:7;La Mesa;25;386;02869
218625486;899999366:1;Nemocón;25;486;03046
218650686;892099246:7;San Juanito;50;686;03359
218652786;800024977:6;Taminango;52;786;03531
218668686;890210950:2;San Miguel - Santander;68;686;03371
218673686;890072044:1;Santa Isabel;73;686;03403
218705887;890980096:1;Yarumal;05;887;03765
218715087;800099199:4;Belén - Boyacá;15;087;00194
218715187;800014989:1;Chivatá;15;187;00402
218720787;800096626:4;Tamalameque;20;787;03527
218727787;891680081:6;Tadó;27;787;03525
218750287;892099183:1;Fuente de Oro;50;287;02349
218752287;800099089:2;Funes;52;287;02355
218752687;800099142:5;San Lorenzo;52;687;03360
218766687;891480034:1;Santuario - Risaralda;66;687;03428
218805088;890980112:1;Bello;05;088;00198
218813188;800254481:1;Cicuco;13;188;00407
218813688;800049017:9;Santa Rosa del Sur;13;688;03412
218817088;890802650:9;Belalcázar;17;088;00193
218817388;890802795:8;La Merced;17;388;02868
218825288;899999323:3;Fúquene;25;288;02357
218825488;899999707:8;Nilo;25;488;03047
218847288;891780045:1;Fundación;47;288;02350
218852788;800099151:1;Tangua;52;788;03532
218866088;891480024:8;Belén de Umbría;66;088;00197
218905789;890981238:3;Támesis;05;789;03530
218915189;891801988:1;Ciénega - Boyacá;15;189;00410
218923189;800096746:1;Ciénaga de Oro;23;189;00409
218925489;800094713:8;Nimaima;25;489;03048
218947189;891780043:5;Ciénaga;47;189;00408
218950689;892099548:6;San Martín - Meta;50;689;03367
218968689;800099829:6;San Vicente de Chucurí;68;689;03390
219005190;890910913:3;Cisneros;05;190;00413
219005390;811009017:8;La Pintada;05;390;02875
219005490;890983873:1;Necoclí;05;490;03043
219005690;890983803:4;Santo Domingo;05;690;03424
219005790;890984295:7;Tarazá;05;790;03534
219005890;890984030:2;Yolombó;05;890;03766
219015090;800099390:5;Berbeo;15;090;00205
219015690;800029386:6;Santa María - Boyacá;15;690;03405
219015790;891856131:3;Tasco;15;790;03537
219019290;800188492:1;Florencia - Cauca;19;290;02233
219023090;800096740:6;Canalete;23;090;00300
219025290;890680008:4;Fusagasugá;25;290;02358
219044090;825000134:1;Dibulla;44;090;00605
219050590;800098195:0;Puerto Rico - Meta;50;590;03229
219052390;800222502:0;La Tola;52;390;02883
219052490;800099113:1;Olaya Herrera (Bocas de Satinga);52;490;03065
219063190;890001044:8;Circasia;63;190;00412
219063690;890001127:0;Salento;63;690;03303
219068190;890208363:2;Cimitarra;68;190;00411
219076890;800100531:0;Yotoco;76;890;03769
219105091;890980802:3;Betania;05;091;00206
219105591;890983906:4;Puerto Triunfo;05;591;03234
219115491;891855222:0;Nobsa;15;491;03049
219125491;899999718:9;Nocaima;25;491;03050
219127491;891680075:1;Nóvita;27;491;03053
219141791;891180211:1;Tárqui;41;791;03535
219181591;800102798:9;Puerto Rondón;81;591;03230
